"Subject"	"1.a"	"1.b"	"1.c"	"1.d"	"1.e"	"2.a"	"2.b"	"2.c"	"2.d"	"2.e"	"2.f"	"2.g"	"2.h"	"Game.affect.distraction"	"Surprise"	"Suspected"	"Why "	"Entrant"	"Assignment"	"Entrant.1"	"Date"	"Time"	"RA"	"Station"	"Condition"	"Game.1"	"Game.2"	"Game.3"	"Game.4"	"Game.5"	"Game.6"	"Good.Session"	"Entrant.2"	"irritated"	"happy"	"angered"	"helpful"	"pleased"	"annoyed"	"knew.others"	"knew.partner"	"easy.nav"	"excited"	"engaged"	"challenging"	"stressful"	"violence"	"diff.nav"	"reflexes"	"satisfying"	"effective"	"difficult"	"good.fight"	"hard.control"	"mental.effort"	"comfort.control"	"exhausting"	"aggressed"	"enjoyed"	"often.played"	"FPS.experience"	"FPS.skill"	"mkb.experience"	"vg.freq"	"vg.cumul"	"gender"	"age"	"race"	"year"	"GPA"	"Entrant.3"	"A"	"B"	"C"	"D"	"E"	"F"	"Entrant.4"	"L2d4d"	"R2d4d"	"L_ring_length"	"L_ring_angle"	"L_index_length"	"L_index_angle"	"R_ring_length"	"R_ring_angle"	"R_index_length"	"R_index_angle"	"notes"	"coder"	"Violence"	"Difficulty"
"271"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"272"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"273"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"274"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"275"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"276"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"277"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"278"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"278 B"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	"Nonviolent"	"Easy"
"279"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"28"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"280"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	"1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"281"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"282"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"283"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"284"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"285"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"286"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"287"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"288"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"289"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"29"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"290"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"291"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"292"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"293"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"294"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"295"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"296"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"297"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"298"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"299"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"3"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"30"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"300"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"301"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"302"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"303"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"304"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"305"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"306"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"307"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"308"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"309"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"31"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"310"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"311"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"312"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"313"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"314"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"315"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"316"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"317"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"318"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"319"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"32"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"320"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"321"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"322"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"323"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"324"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"325"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"326"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"327"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"328"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"329"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
